train_loss,train_accuracy,validation_loss,validation_accuracy,epochs,learning_rate,train_time,batch_size,conv_layers_number,dropout_1,dropout_2,dropout_3
1.1090166869125968,0.7954127493228625,1.1428724527359009,0.7592364532019704,250,0.0009274319190178735,442475691 microseconds,64,3,0.07922941011828011,0.07964238440123361,0.5543132160184253
1.1184846129943067,0.7851861872081315,1.1451398134231567,0.7580049261083743,250,0.0009470964525497723,444392391 microseconds,64,3,0.43432491599311596,0.13490623683331993,0.503258944872468
1.125025860965252,0.7800713839474935,1.1513668298721313,0.7536945812807881,250,0.0006140749504329454,58948888 microseconds,512,3,0.6088852196879625,0.15897502084344028,0.20648622386362092
1.1260404419153929,0.7789229722852566,1.1571640968322754,0.7444581280788177,250,0.0009488587827563093,223555716 microseconds,128,3,0.6170223035412228,0.2500792084500685,0.34325131634899975
1.1327108070254326,0.7724380807956247,1.159214735031128,0.7407635467980296,250,0.0002327265309362181,112988384 microseconds,256,3,0.379923051527307,0.2716432267547164,0.15845205482165958
1.1297519493290757,0.7741154723319785,1.1635711193084717,0.7401477832512315,250,0.00044821925771319543,879475596 microseconds,32,3,0.3795188552705756,0.19280933757538543,0.8143557171717499
1.1401372490905402,0.7635026659946225,1.1665606498718262,0.7339901477832512,250,0.0003255770183881105,442657968 microseconds,64,3,0.7157727005219064,0.5776769456344543,0.10046001362204415
1.1489292988626976,0.7550838838354096,1.1681245565414429,0.7346059113300493,250,0.0009800402396780152,443246351 microseconds,64,3,0.4490357750625035,0.9081989819433592,0.41825106768768605
1.1396928762826395,0.7654723668898828,1.1720716953277588,0.7321428571428571,250,0.00036940373325957066,442194919 microseconds,64,3,0.03659888517128285,0.5427731825653404,0.9050480632958975
1.1530207619071007,0.7509916385930738,1.179117202758789,0.7222906403940886,250,0.0005213347907892618,59835376 microseconds,512,3,0.3061309670226967,0.8458041312334292,0.24816736432086706
1.1668642149196835,0.7365181327336505,1.1985607147216797,0.7025862068965517,250,0.0008351710158887946,443584567 microseconds,64,3,0.2572775082085277,0.953570513765568,0.5085207859656538
1.1722191356298493,0.7313267904475756,1.198880910873413,0.7044334975369458,250,0.00032718281271629495,442592289 microseconds,64,3,0.8442292832848607,0.7401178631575505,0.26256416035865904
1.1876089423894882,0.7152784204647556,1.205748438835144,0.6958128078817734,250,0.0008915960485651538,114280889 microseconds,256,3,0.533375410987501,0.9608255574947192,0.40171366684277976
1.2047525644302368,0.6992929633273058,1.224570870399475,0.6791871921182266,250,0.000900202901897899,59396576 microseconds,512,3,0.2438340010021699,0.3253378135456123,0.9712168661776327
1.2516897302120924,0.6512042562757576,1.2553164958953857,0.6490147783251231,250,0.0002401062033522599,224992346 microseconds,128,3,0.11205209224392365,0.8831929141859219,0.8973532591758407
1.2551437318325043,0.6490803294001226,1.264419674873352,0.6391625615763546,250,0.00015817603354857025,59128472 microseconds,512,3,0.48621352401079765,0.15047760781112085,0.03858777663586688
1.243924044072628,0.6544353876372198,1.2697182893753052,0.6330049261083743,250,0.00021769331755385745,114078654 microseconds,256,3,0.9551303414549794,0.19897151166397475,0.12503397943854921
1.2663531750440598,0.6371450614779685,1.279466152191162,0.625,250,0.0006685702544905435,114606470 microseconds,256,3,0.6319986212498678,0.7256434288644208,0.9462236280205705
1.284600891172886,0.6194943218566621,1.2892941236495972,0.6108374384236454,250,0.00012845003695090127,58873673 microseconds,512,3,0.05138491078370455,0.3602840232952289,0.8884242562650018
1.2781706303358078,0.6243376169612025,1.2893874645233154,0.6102216748768473,250,0.00010127594885565371,222903607 microseconds,128,3,0.4219247108109583,0.6878882576988802,0.9145074362193963
