train_loss,train_accuracy,validation_loss,validation_accuracy,epochs,learning_rate,train_time,batch_size,conv_layers_number,dropout_1,dropout_2
1.125440938398242,0.7780968221842206,1.133774757385254,0.770320197044335,150,0.0007286562275991221,180968490 microseconds,128,2,0.5124430702236414,0.34263973608966747
1.1160433776676655,0.7905804929457235,1.136449933052063,0.7660098522167488,150,0.00045275567936426607,92660885 microseconds,256,2,0.19226720740396164,0.29225656586757165
1.114068233826029,0.7897623095518873,1.1365399360656738,0.7641625615763546,150,0.00032949550795120715,720856370 microseconds,32,2,0.361500411128161,0.20783636255158378
1.130755703896284,0.7742274177988547,1.1413017511367798,0.7616995073891626,150,0.0004839870853010777,92924725 microseconds,256,2,0.7152867506348873,0.04086043266620598
1.1256632804870605,0.779037798151458,1.1431934833526611,0.7629310344827587,150,0.0008087494986129859,47644721 microseconds,512,2,0.495049945377384,0.6668148556380084
1.126478055330712,0.7775180004992459,1.1447824239730835,0.7592364532019704,150,0.000495220404637978,358690454 microseconds,64,2,0.4628833652179446,0.46583680662599347
1.1302501522004604,0.7728189721558694,1.1474956274032593,0.7580049261083743,150,0.0008906868074878473,93198908 microseconds,256,2,0.654796117869244,0.3389580181266668
1.1358604625923427,0.7679202181152285,1.1495370864868164,0.7530788177339901,150,0.000668617668946113,715625669 microseconds,32,2,0.37733691107354894,0.5944290443353071
1.1415650099515915,0.7639954017350673,1.1568360328674316,0.750615763546798,150,0.0006385940614856092,48352054 microseconds,512,2,0.6705827536093388,0.00144075822529377
1.1542867215599601,0.7519524800545508,1.1648253202438354,0.7383004926108374,150,0.00015425148198339829,358387136 microseconds,64,2,0.7909796316666619,0.21298891143771836
1.1661699712276459,0.7376898091086955,1.186063528060913,0.7149014778325123,150,0.0009700537648484125,47681351 microseconds,512,2,0.5631349632556111,0.9382520856502312
1.211207840591669,0.6894247480380407,1.2243560552597046,0.6816502463054187,150,0.0009571048122280919,92732619 microseconds,256,2,0.9303158387399091,0.14839903735283344
1.2032685786720336,0.6979707743214447,1.2257012128829956,0.6736453201970444,150,0.00047569275140229656,358783243 microseconds,64,2,0.5965458659708693,0.9503557020063705
1.2224970591349864,0.682029436926218,1.2375279664993286,0.666871921182266,150,0.00017423882091422235,715506460 microseconds,32,2,0.717108374319358,0.9605438216054969
1.2230950184166431,0.6793983828518645,1.2420392036437988,0.6613300492610837,150,0.0008617290632430157,92762065 microseconds,256,2,0.9082992580741189,0.8573758725515954
1.2432356663048267,0.6588957609903753,1.2632861137390137,0.6348522167487685,150,0.0006623920611165039,183607931 microseconds,128,2,0.9600404677907076,0.0024729482504833866
1.2719749566167593,0.6281598390442117,1.278464436531067,0.625615763546798,150,0.0003349862316079167,180968038 microseconds,128,2,0.9806556419628594,0.48507637153201844
1.2730006966739893,0.6266173999464398,1.2835478782653809,0.6133004926108374,150,0.00011235480702986254,184725576 microseconds,128,2,0.9591848887735099,0.5010661285522018
1.3370853252708912,0.5627180130596872,1.3360573053359985,0.5640394088669951,150,0.00014507214523720727,183157802 microseconds,128,2,0.8822347372963927,0.9813136036722107
1.3318740889782041,0.5606478608044647,1.3385108709335327,0.5597290640394089,150,0.0006311253069103108,723742324 microseconds,32,2,0.7184503033159076,0.9862308998381977
