train_loss,train_accuracy,validation_loss,validation_accuracy,epochs,learning_rate,train_time,batch_size,conv_layers_number,dropout_1
1.087233405560255,0.8180463706180411,1.1164008378982544,0.7881773399014779,150,0.00076749002713769,106772636 microseconds,128,1,0.1778208774447485
1.0811547463334452,0.8232981543598334,1.1167137622833252,0.7857142857142857,150,0.0005652649870350443,210355409 microseconds,64,1,0.23808258694303575
1.0963731696755867,0.8079216805589795,1.1193221807479858,0.7826354679802956,150,0.0008232818175619041,422508183 microseconds,32,1,0.34392700085936934
1.0901215318590403,0.8152828713606418,1.11958909034729,0.7844827586206896,150,0.0006363722044517171,106656338 microseconds,128,1,0.30504080701110026
1.1030336824927742,0.8005166835072599,1.1268415451049805,0.7740147783251231,150,0.000868585000709861,421278797 microseconds,32,1,0.3842155286671419
1.111511463959386,0.7901697086815758,1.1292396783828735,0.7740147783251231,150,0.0006571980231090981,420965794 microseconds,32,1,0.48039854905509616
1.1159944757819176,0.7885460171777995,1.1333794593811035,0.7733990147783252,150,0.0008178408505963827,107470415 microseconds,128,1,0.5571056759030776
1.1226316709071398,0.7831691494168271,1.1392409801483154,0.7666256157635468,150,0.0005166989490134914,108383325 microseconds,128,1,0.6198227499265462
1.1369545236229897,0.7695431670700273,1.157272219657898,0.7549261083743842,150,0.0008480550309685765,28392151 microseconds,512,1,0.16132514191892344
1.165281955651411,0.7384396793129325,1.17807936668396,0.7272167487684729,150,0.00011477008705572477,419918522 microseconds,32,1,0.3861919604699364
1.1643213480710983,0.741778786901994,1.1839336156845093,0.7179802955665024,150,0.0005622046193122463,28251309 microseconds,512,1,0.158761570667174
1.1646685861051083,0.7412066080210195,1.184264063835144,0.7204433497536946,150,0.0003421090167963408,54862610 microseconds,256,1,0.07567375444659086
1.2111658677458763,0.6979138871297604,1.221402883529663,0.6853448275862069,150,0.00031489038166357603,29001210 microseconds,512,1,0.8062484016425746
1.2133086435496807,0.6974229110306542,1.2234039306640625,0.6865763546798029,150,0.00013115025755989953,107239937 microseconds,128,1,0.7516552489658882
1.2172234602800505,0.6834264306964701,1.2306681871414185,0.6705665024630542,150,0.00031061916323505567,214648204 microseconds,64,1,0.8836172695856672
1.2250023260712624,0.6857789387623905,1.2384239435195923,0.6847290640394089,150,0.00023522103532131134,28458466 microseconds,512,1,0.26859803507719215
1.281685195863247,0.6164942522781098,1.2862271070480347,0.6114532019704434,150,0.000714192571988771,54681237 microseconds,256,1,0.9355216101627827
1.2817170917987823,0.6202752403011025,1.2899597883224487,0.6133004926108374,150,0.00012334472022537798,28751289 microseconds,512,1,0.5676301717221112
1.2886543480430062,0.6093606684423769,1.2929267883300781,0.6077586206896551,150,0.0002833319434754984,420616449 microseconds,32,1,0.9457434410460565
1.370572035706888,0.5256611169459325,1.375903606414795,0.5153940886699507,150,0.00015288229922133693,212441103 microseconds,64,1,0.9896631349587033
