train_loss,train_accuracy,validation_loss,validation_accuracy,epochs,learning_rate,train_time,batch_size,conv_layers_number,dropout_1,dropout_2
1.067488151602447,0.8377469867134443,1.0996735095977783,0.8060344827586207,250,0.0009133352273821835,194576057 microseconds,128,2,0.12708306588099005,0.37930634688066467
1.0775583535432816,0.8265527181924913,1.1041929721832275,0.8011083743842364,250,0.0008599458020303227,51721871 microseconds,512,2,0.23146176222912607,0.2921022939938045
1.0744388923048973,0.8302516156200682,1.1066287755966187,0.7967980295566502,250,0.0009849485121444627,51904724 microseconds,512,2,0.13476614685278077,0.32979861430198854
1.087044507969083,0.8167540730562601,1.1103330850601196,0.7924876847290641,250,0.0005335905527933642,813388692 microseconds,32,2,0.29574869326515396,0.26943657513039354
1.0732916053824537,0.8321089535740953,1.112528920173645,0.7906403940886699,250,0.0005815669785091467,442005136 microseconds,64,2,0.058072598848475154,0.5100147960094391
1.0819808319211006,0.8240888352652154,1.1150610446929932,0.7924876847290641,250,0.000374085841251601,99521001 microseconds,256,2,0.24341459326795045,0.6315360127473045
1.0905444314703345,0.8138238654930188,1.1171942949295044,0.7869458128078818,250,0.0004927071521622025,222628689 microseconds,128,2,0.5163597483927554,0.44095248118548125
1.102659853424613,0.8006287748130739,1.138659119606018,0.7647783251231527,250,0.0008030940761389151,385603024 microseconds,64,2,0.31265631997470833,0.16194765767249253
1.1135397776961327,0.7915047510114478,1.1479648351669312,0.7573891625615764,250,0.0008174673782451634,51230175 microseconds,512,2,0.6444982594022403,0.4555956263826013
1.1311971433460712,0.7735173006254883,1.1503684520721436,0.7530788177339901,250,0.00026193823060896766,115205959 microseconds,256,2,0.28586319421944095,0.8294235788676046
1.1632100343704224,0.7384868515540466,1.178971529006958,0.7216748768472906,250,0.0006084204540892204,193762911 microseconds,128,2,0.863437459791294,0.46619833878706196
1.1716305948793888,0.7316515808929246,1.1968046426773071,0.7056650246305419,250,0.0005252627403744639,98922553 microseconds,256,2,0.8291335318451326,0.8338605271354862
1.1894726753234863,0.7153794330768183,1.2082147598266602,0.6988916256157636,250,0.0005349030911637633,99566429 microseconds,256,2,0.8971453826296146,0.3669197188178447
1.1797195161421468,0.722553354803207,1.2100739479064941,0.6933497536945813,250,0.0009766870906966517,767597667 microseconds,32,2,0.8632049539325625,0.4151178457297324
1.1985608048326388,0.7029870555429935,1.2143555879592896,0.687807881773399,250,0.0009549729856187543,429201641 microseconds,64,2,0.8911681667486876,0.6655827415961397
1.2195566315203905,0.6817177900808022,1.2315294742584229,0.6699507389162561,250,0.0004018207269620324,222847719 microseconds,128,2,0.7789902428367206,0.5409217917536941
1.2552051600068808,0.6476760624806138,1.2656279802322388,0.6348522167487685,250,0.00018816172745576284,194400019 microseconds,128,2,0.9660853011973348,0.4112088581977361
1.2734454162418842,0.628658268477345,1.2862837314605713,0.6163793103448276,250,0.0003907624389530769,99607689 microseconds,256,2,0.9741890535216317,0.5503829381315354
1.3310623117319242,0.5711918271101335,1.3451485633850098,0.5566502463054187,250,0.0004445670405160766,767954845 microseconds,32,2,0.8348035333175244,0.9898346369876762
1.545670062303543,0.3382683865981225,1.5446727275848389,0.3392857142857143,250,0.00041191562227389106,51737577 microseconds,512,2,0.4023883900872154,0.9994899901397695
