train_loss,train_accuracy,validation_loss,validation_accuracy,epochs,learning_rate,train_time,batch_size,conv_layers_number,dropout_1,dropout_2,dropout_3
1.1335678286850452,0.7720699726891462,1.147228717803955,0.7536945812807881,150,0.00038641504178741715,210097875 microseconds,128,3,0.22357817071497077,0.1931615833550684,0.12180675101042893
1.1491506025195122,0.7557642452015861,1.1556495428085327,0.750615763546798,150,0.0003005402608589064,209876807 microseconds,128,3,0.6865522975252072,0.21996747353816148,0.43410908197371845
1.1514484100043774,0.7548967633429259,1.1597449779510498,0.7456896551724138,150,0.0003425475808536671,106270148 microseconds,256,3,0.5707205204717328,0.3288494517611168,0.4054737444957732
1.155075654387474,0.7495862867256361,1.160099983215332,0.7438423645320197,150,0.0007782465218514386,54677555 microseconds,512,3,0.07541905538088678,0.741064018391676,0.3569024280334857
1.1447961274534464,0.7618080341332653,1.1636143922805786,0.7432266009852216,150,0.00020505860409834086,209364344 microseconds,128,3,0.34017370891644516,0.3604020917554841,0.15183432785680984
1.1614212058484554,0.7423018169669777,1.1688518524169922,0.7346059113300493,150,0.0008668321598876265,209941556 microseconds,128,3,0.4061300798313261,0.5355945322485374,0.4369771246715657
1.1788006499409676,0.7247245939511434,1.1919342279434204,0.7142857142857143,150,0.0009618121126089303,54261219 microseconds,512,3,0.6345781682094336,0.5705708936480334,0.867953556956438
1.2023232189689095,0.7013538844035255,1.2057380676269531,0.6995073891625616,150,0.0004045250927134618,825266703 microseconds,32,3,0.1721902309907175,0.6673051084407425,0.9305579565394959
1.1904081901696724,0.7133343793330515,1.208096981048584,0.6970443349753694,150,0.00011007830817756775,824343035 microseconds,32,3,0.6158480840432645,0.525334273173427,0.6838651028904618
1.2042780071496964,0.6996858112852319,1.2117594480514526,0.6865763546798029,150,0.00070943407603818,54275925 microseconds,512,3,0.05943967420458929,0.9284598236677046,0.33491668048996304
1.1985292360186577,0.7079711936198415,1.2123277187347412,0.6964285714285714,150,0.00034824249404541424,56541227 microseconds,512,3,0.455335694458315,0.3040191628359836,0.6516372548872396
1.2193368002772331,0.6824161391825763,1.226872444152832,0.6748768472906403,150,0.000941777982106104,209859017 microseconds,128,3,0.56518706263686,0.052773605287051883,0.09525284397758682
1.2218889575451612,0.6820755806037536,1.2280148267745972,0.6754926108374384,150,0.00011307846811182466,209415884 microseconds,128,3,0.5498733149244827,0.09464563436417717,0.3519723779590779
1.2109161149710417,0.6925980091206589,1.2299367189407349,0.6742610837438424,150,0.0009882292709292202,209243236 microseconds,128,3,0.016826067229319897,0.7995808973899278,0.39945630551488953
1.2174386084079742,0.6867093333773827,1.2352584600448608,0.6650246305418719,150,0.0009610521836707971,54695293 microseconds,512,3,0.3639969010870743,0.29602324350438836,0.3443595447819511
1.2504912167787552,0.6533840897690341,1.248009443283081,0.6619458128078818,150,0.00019424887134590496,105609239 microseconds,256,3,0.39337424187176606,0.359666732691711,0.0033024950896454186
1.2491547092795372,0.654812536350293,1.2547134160995483,0.6471674876847291,150,0.0002387612095747995,106625711 microseconds,256,3,0.7806907559501883,0.8072386480787065,0.17690841877539232
1.2779423892498016,0.6223050461955761,1.2793430089950562,0.6280788177339901,150,0.0002813673145864902,54087263 microseconds,512,3,0.8548621012735422,0.40000162074127965,0.38500145795735397
1.2788334116339684,0.6241966801112432,1.2844023704528809,0.6188423645320197,150,0.00018344865321694777,54508049 microseconds,512,3,0.17924384586123976,0.7034164611316714,0.13384823880739793
1.4538320180938,0.4210643525940272,1.4576586484909058,0.4144088669950739,150,0.0005786006207678345,414336031 microseconds,64,3,0.806836045957266,0.9935709584168598,0.9708224322313416
